TransactionID,CustomerID,ProductID,Date,Quantity,TotalAmount
4396,212,38,11/11/2024,5,236949.75
4397,377,153,8/3/2025,1,12622.45
4398,619,212,7/24/2025,4,724326
4399,385,154,3/2/2024,3,496984.47
4400,25,162,7/23/2025,4,623552.2
4401,204,9,6/26/2024,2,199280.14
4402,446,76,10/9/2023,4,512490.68
4403,605,72,12/17/2023,3,190121.04
4404,406,126,12/1/2024,2,317110.28
4405,17,117,12/2/2024,4,144937.72
4406,259,250,2/14/2024,4,142168.28
4407,478,239,12/3/2023,3,619245.27
4408,210,238,8/30/2024,2,475227.2
4409,426,27,10/17/2023,2,345566.36
4410,150,52,7/20/2024,3,511359
4411,384,28,7/28/2025,3,559693.74
4412,477,198,3/25/2025,4,800299.28
4413,80,151,3/7/2024,3,282331.53
4414,525,283,7/1/2025,4,504885.64
4415,42,246,12/12/2023,1,207556.03
4416,361,170,12/7/2024,2,352014.94
4417,318,260,11/13/2023,2,478138.98
4418,12,52,12/13/2023,2,340906
4419,763,288,6/15/2024,3,215517.09
4420,62,13,10/19/2023,5,735501.15
4421,224,267,1/8/2024,3,548275.26
4422,25,230,4/14/2024,4,448174
4423,343,236,10/31/2024,3,478697.28
4424,637,168,2/23/2024,3,583802.25
4425,377,27,5/21/2025,5,863915.9
4426,600,64,6/20/2025,4,22012.24
4427,777,250,10/20/2023,4,142168.28
4428,782,264,9/26/2023,1,209784.62
4429,683,281,3/1/2024,5,859047.6
4430,519,35,3/31/2024,2,387241.42
4431,387,170,3/27/2025,4,704029.88
4432,750,137,2/11/2024,2,153751.44
4433,146,101,3/23/2024,1,190848.1
4434,632,197,10/4/2023,3,517891.98
4435,404,113,5/7/2024,1,13988.46
4436,46,156,8/19/2024,1,104485.5
4437,137,100,3/29/2024,4,725736.28
4438,583,100,9/14/2023,4,725736.28
4439,156,219,6/10/2024,5,70571.25
4440,582,131,12/13/2023,2,378667.02
4441,1,34,4/17/2024,2,68058.38
4442,39,136,10/7/2023,4,384783.36
4443,68,113,7/15/2024,4,55953.84
4444,170,253,10/11/2024,1,232588.96
4445,82,236,10/5/2024,3,478697.28
4446,632,191,11/7/2024,4,955178.96
4447,265,296,12/18/2023,5,256991.15
4448,562,170,3/29/2024,3,528022.41
4449,540,80,6/30/2025,5,82136.7
4450,533,143,1/1/2024,5,430059.2
4451,797,126,6/19/2024,2,317110.28
4452,23,223,10/15/2024,4,321992.56
4453,279,169,1/23/2024,5,1216466.85
4454,308,256,1/20/2024,4,757635.04
4455,53,154,7/12/2024,3,496984.47
4456,110,76,8/19/2024,5,640613.35
4457,229,113,4/25/2024,2,27976.92
4458,476,79,5/22/2025,1,171261.08
4459,715,278,4/22/2024,5,1076232.65
4460,372,212,8/14/2025,4,724326
4461,430,291,9/8/2024,3,110277.03
4462,307,42,6/17/2024,2,258119.58
4463,167,247,8/4/2024,1,137148.8
4464,794,161,3/16/2024,1,165789.5
4465,447,208,7/5/2024,4,441806.52
4466,158,213,9/27/2023,4,977939.76
4467,32,171,1/28/2024,3,121539.63
4468,122,158,12/21/2023,2,237723.78
4469,499,252,3/5/2025,4,197529.64
4470,603,110,5/27/2024,4,73073.32
4471,441,121,3/5/2024,3,5028.06
4472,250,85,8/28/2023,3,604364.22
4473,164,168,3/31/2025,5,973003.75
4474,386,43,1/11/2025,1,16871.43
4475,85,43,7/23/2024,1,16871.43
4476,154,277,4/25/2024,4,300315.32
4477,505,48,5/12/2024,2,17502.46
4478,53,2,10/31/2023,4,972220.56
4479,182,17,3/21/2024,2,462539.16
4480,299,188,11/22/2024,3,8739.75
4481,683,293,8/20/2025,1,245891.33
4482,42,85,5/1/2025,3,604364.22
4483,339,52,5/19/2025,1,170453
4484,597,43,7/1/2024,1,16871.43
4485,630,1,2/27/2025,2,474581.68
4486,175,201,1/5/2025,4,105505.68
4487,111,137,11/9/2024,5,384378.6
4488,299,270,8/20/2024,1,126275.47
4489,628,146,6/16/2025,2,10543.24
4490,67,237,9/29/2024,5,704009.9
4491,267,81,6/6/2024,5,801641.95
4492,99,255,8/19/2024,5,896692.9
4493,230,146,6/25/2025,1,5271.62
4494,403,174,8/25/2023,2,165971.2
4495,712,243,1/11/2025,4,716481.68
4496,368,261,1/17/2025,3,722945.28
4497,301,206,5/5/2025,4,484113.48
4498,241,159,12/6/2023,3,155312.94
4499,216,124,4/5/2024,4,490597.92
4500,153,80,7/8/2024,1,16427.34
4501,82,31,11/15/2024,5,390409.25
4502,121,76,1/18/2025,1,128122.67
4503,460,65,8/30/2024,2,237574.5
4504,741,38,3/28/2025,3,142169.85
4505,789,171,7/11/2025,3,121539.63
4506,594,123,4/22/2024,4,577126.36
4507,446,210,1/15/2024,1,3583.87
4508,660,283,3/2/2025,5,631107.05
4509,310,108,9/21/2024,4,471595.48
4510,672,18,7/21/2024,3,584989.2
4511,161,201,12/28/2024,2,52752.84
4512,354,34,12/11/2023,1,34029.19
4513,33,130,4/15/2025,4,950168.48
4514,192,255,7/28/2024,4,717354.32
4515,675,204,10/22/2024,3,459075.39
4516,461,69,4/20/2025,3,534986.25
4517,764,217,5/30/2024,3,112767.87
4518,770,291,1/28/2025,2,73518.02
4519,8,85,8/3/2025,3,604364.22
4520,426,48,10/9/2024,4,35004.92
4521,343,76,7/20/2024,1,128122.67
4522,144,123,8/25/2023,5,721407.95
4523,619,254,7/17/2024,3,162868.74
4524,208,93,8/31/2023,4,727096.76
4525,40,5,5/12/2025,3,152636.58
4526,729,176,8/24/2024,5,1133832.85
4527,382,173,1/22/2024,1,172206.88
4528,108,248,12/8/2024,5,878364.85
4529,207,109,1/7/2024,2,290576.24
4530,341,259,7/15/2025,3,343854.84
4531,544,201,10/14/2023,5,131882.1
4532,605,101,12/8/2024,4,763392.4
4533,789,21,8/26/2024,4,384277.4
4534,737,281,5/3/2025,3,515428.56
4535,552,234,11/20/2023,1,542.34
4536,292,171,5/25/2025,1,40513.21
4537,418,33,6/26/2024,4,972551.64
4538,428,238,3/29/2024,5,1188068
4539,586,119,10/11/2023,3,250473.15
4540,606,115,8/26/2024,4,343984.56
4541,272,154,11/4/2023,1,165661.49
4542,235,297,7/9/2024,3,25681.32
4543,405,136,4/27/2025,1,96195.84
4544,544,118,4/21/2025,1,194845.82
4545,228,231,3/27/2025,2,490354.7
4546,407,2,11/1/2024,4,972220.56
4547,49,39,5/18/2025,3,685204.44
4548,549,280,10/15/2024,4,211293.28
4549,17,257,11/15/2023,3,695079.96
4550,788,27,4/17/2025,4,691132.72
4551,595,110,10/5/2024,5,91341.65
4552,678,283,4/28/2025,3,378664.23
4553,799,60,10/18/2023,2,390135.24
4554,399,288,5/15/2024,3,215517.09
4555,182,280,3/21/2025,2,105646.64
4556,15,220,4/22/2024,1,126639.11
4557,337,126,4/13/2024,4,634220.56
4558,22,51,2/22/2025,2,253058.06
4559,768,133,11/7/2023,2,313716.78
4560,674,150,10/22/2024,3,93686.73
4561,426,83,12/12/2024,4,189983.36
4562,209,84,7/25/2025,3,574457.58
4563,100,148,7/7/2024,3,159575.88
4564,556,281,5/13/2025,1,171809.52
4565,79,80,11/18/2024,1,16427.34
4566,4,123,9/23/2024,1,144281.59
4567,798,139,12/5/2024,2,474283.22
4568,117,232,5/17/2025,3,78328.53
4569,125,257,8/22/2024,5,1158466.6
4570,477,262,4/15/2024,1,132825.9
4571,493,143,6/1/2025,1,86011.84
4572,365,48,2/4/2024,3,26253.69
4573,181,199,2/25/2024,2,57415.22
4574,559,129,8/13/2024,1,133678.76
4575,636,45,6/15/2025,1,219893.48
4576,167,75,9/10/2024,3,438988.65
4577,165,268,1/19/2024,5,131683.55
4578,199,246,12/19/2024,3,622668.09
4579,31,175,8/22/2023,4,14723.92
4580,775,222,12/5/2024,1,19178.88
4581,525,207,8/13/2024,2,57355.8
4582,172,98,2/24/2025,5,228467
4583,653,248,2/9/2025,5,878364.85
4584,766,35,4/4/2024,2,387241.42
4585,673,254,5/14/2025,5,271447.9
4586,790,235,7/12/2024,4,792199.72
4587,330,189,9/19/2024,2,332014.16
4588,43,19,4/5/2024,4,867740.32
4589,193,2,3/27/2025,5,1215275.7
4590,364,9,8/3/2024,3,298920.21
4591,665,174,8/15/2024,4,331942.4
4592,768,4,2/12/2024,3,60158.85
4593,475,44,10/15/2023,2,202289.18
4594,99,267,11/27/2023,5,913792.1
4595,785,60,10/27/2023,5,975338.1
4596,140,243,9/15/2023,4,716481.68
4597,567,283,6/20/2024,3,378664.23
4598,123,17,7/14/2025,3,693808.74
4599,252,160,4/28/2025,5,378142.8
4600,436,151,8/24/2023,1,94110.51
4601,110,29,6/14/2024,3,672927.96
4602,681,71,9/28/2023,3,638912.25
4603,389,79,5/2/2025,3,513783.24
4604,349,211,4/3/2024,1,191998.42
4605,544,187,2/1/2025,1,24202.12
4606,511,158,2/15/2024,3,356585.67
4607,417,12,1/25/2025,1,196744.38
4608,292,168,7/30/2024,2,389201.5
4609,729,48,1/2/2024,2,17502.46
4610,538,52,5/10/2025,3,511359
4611,117,49,1/21/2025,3,688646.25
4612,787,171,6/23/2024,3,121539.63
4613,127,94,8/1/2025,5,858681.85
4614,218,299,10/28/2024,1,216277.95
4615,238,26,2/12/2024,3,30528.72
4616,319,282,1/23/2024,5,1226716.05
4617,82,282,1/27/2024,5,1226716.05
4618,708,280,9/5/2023,3,158469.96
4619,566,153,10/3/2023,1,12622.45
4620,414,21,8/28/2024,3,288208.05
4621,431,48,1/10/2024,3,26253.69
4622,276,27,6/4/2025,2,345566.36
4623,71,49,3/11/2025,5,1147743.75
4624,5,55,1/18/2025,4,587706.48
4625,44,241,5/27/2024,3,420772.92
4626,416,278,11/1/2024,1,215246.53
4627,271,82,8/1/2025,5,328280.75
4628,575,127,6/23/2025,1,107541.85
4629,343,87,11/25/2023,2,340697.12
4630,665,292,4/25/2025,1,50375.65
4631,646,9,11/9/2024,4,398560.28
4632,224,65,4/3/2024,2,237574.5
4633,756,261,4/21/2025,2,481963.52
4634,418,3,8/6/2025,5,159917.05
4635,280,296,6/14/2025,2,102796.46
4636,505,281,9/9/2024,2,343619.04
4637,61,221,12/4/2024,2,426083.7
4638,628,199,9/13/2023,2,57415.22
4639,541,150,3/2/2024,3,93686.73
4640,140,208,4/23/2024,5,552258.15
4641,422,297,12/6/2024,3,25681.32
4642,276,128,7/1/2024,5,480687.25
4643,128,216,7/15/2025,3,362224.35
4644,664,255,2/19/2024,1,179338.58
4645,118,208,1/7/2025,5,552258.15
4646,196,130,6/12/2024,2,475084.24
4647,591,95,6/17/2024,5,1133391.8
4648,123,128,8/24/2023,2,192274.9
4649,729,21,1/17/2024,2,192138.7
4650,256,24,4/22/2025,1,101042
4651,701,203,5/8/2025,2,339518.18
4652,224,142,3/19/2024,1,222049.52
4653,589,2,11/10/2024,2,486110.28
4654,735,57,2/21/2024,1,187365.8
4655,424,55,7/6/2024,3,440779.86
4656,212,229,1/1/2025,2,224601.2
4657,151,64,5/18/2024,3,16509.18
4658,333,211,11/6/2023,4,767993.68
4659,676,266,7/30/2024,3,519325.56
4660,455,104,11/11/2024,2,178286.42
4661,212,200,11/23/2024,3,736204.53
4662,193,125,8/27/2024,4,131147.16
4663,501,141,2/7/2024,4,525069.4
4664,51,130,5/24/2024,1,237542.12
4665,444,238,7/16/2025,2,475227.2
4666,63,31,8/20/2025,4,312327.4
4667,537,149,1/7/2025,2,295256.72
4668,424,57,7/19/2025,3,562097.4
4669,145,146,2/28/2025,3,15814.86
4670,182,219,12/13/2024,1,14114.25
4671,485,272,7/15/2025,1,229019.61
4672,601,233,3/3/2024,3,28320.21
4673,311,115,4/21/2024,4,343984.56
4674,206,142,12/7/2024,4,888198.08
4675,400,139,10/16/2024,2,474283.22
4676,492,113,5/19/2024,4,55953.84
4677,137,9,12/19/2024,2,199280.14
4678,661,249,10/9/2023,4,897083.36
4679,225,283,5/18/2025,5,631107.05
4680,658,75,12/29/2024,1,146329.55
4681,275,190,8/22/2024,5,412504.4
4682,261,51,5/4/2025,3,379587.09
4683,675,265,7/3/2025,3,693391.59
4684,765,207,1/15/2024,1,28677.9
4685,65,291,8/27/2024,1,36759.01
4686,248,145,2/19/2025,3,124915.32
4687,251,285,8/9/2024,5,703944.55
4688,589,272,8/11/2024,2,458039.22
4689,643,255,5/2/2025,5,896692.9
4690,4,77,1/26/2025,1,140583.55
4691,336,284,12/13/2023,4,710932.04
4692,582,175,5/29/2025,1,3680.98
4693,493,100,12/9/2023,2,362868.14
4694,112,157,2/22/2024,4,125347.88
4695,258,140,10/16/2023,5,910470.3
4696,205,206,9/10/2024,5,605141.85
4697,579,289,9/18/2024,3,606516.12
4698,99,195,11/20/2023,4,401449.72
4699,640,101,4/25/2024,2,381696.2
4700,333,24,9/14/2023,3,303126
4701,366,242,7/6/2024,2,300375.62
4702,546,171,2/21/2025,4,162052.84
4703,234,221,7/19/2025,5,1065209.25
4704,17,40,8/10/2024,1,185365.73
4705,579,71,8/19/2025,2,425941.5
4706,421,23,12/12/2024,2,19695.36
4707,479,212,3/26/2025,5,905407.5
4708,757,38,1/28/2024,1,47389.95
4709,698,281,10/28/2024,4,687238.08
4710,736,70,9/28/2023,2,212479.6
4711,756,110,11/16/2024,2,36536.66
4712,380,50,4/1/2024,1,68857.39
4713,263,6,5/11/2024,5,1043049.9
4714,419,62,9/10/2024,3,508754.88
4715,659,231,7/1/2025,2,490354.7
4716,96,175,1/5/2025,2,7361.96
4717,627,61,12/21/2024,1,214349.24
4718,257,275,6/15/2024,2,402593.62
4719,46,244,4/27/2025,3,74431.62
4720,555,86,1/4/2025,1,101322.56
4721,502,111,5/7/2025,4,501476.4
4722,339,52,10/26/2023,1,170453
4723,516,299,9/27/2023,2,432555.9
4724,590,143,3/13/2024,1,86011.84
4725,438,179,11/21/2023,3,57673.59
4726,772,232,3/26/2024,5,130547.55
4727,713,85,9/12/2024,1,201454.74
4728,757,50,10/13/2023,5,344286.95
4729,22,141,6/8/2025,2,262534.7
4730,177,81,8/5/2025,2,320656.78
4731,756,24,2/10/2025,2,202084
4732,201,108,7/11/2025,2,235797.74
4733,136,152,6/12/2024,4,771707.16
4734,63,231,7/16/2024,2,490354.7
4735,634,69,4/27/2025,1,178328.75
4736,121,105,5/7/2024,3,316223.73
4737,643,154,12/8/2023,4,662645.96
4738,158,33,7/18/2025,2,486275.82
4739,486,194,3/18/2024,1,46125.92
4740,176,192,10/7/2023,1,219679.65
4741,546,90,12/3/2023,4,405789.68
4742,112,44,9/12/2023,2,202289.18
4743,217,38,11/10/2024,2,94779.9
4744,426,56,10/2/2024,4,345560.52
4745,235,86,1/10/2024,3,303967.68
4746,731,267,7/3/2024,5,913792.1
4747,694,272,1/21/2025,5,1145098.05
4748,600,169,7/1/2025,4,973173.48
4749,162,273,7/16/2024,5,343810.85
4750,221,230,10/14/2024,4,448174
4751,177,228,11/26/2023,3,345132.3
4752,324,134,10/28/2024,5,284766.45
4753,220,11,12/27/2023,2,229620.44
4754,416,152,3/30/2024,4,771707.16
4755,792,275,9/1/2023,4,805187.24
4756,94,298,7/22/2024,1,26068.76
4757,712,65,5/2/2025,1,118787.25
4758,236,274,2/28/2024,1,242637.67
4759,574,246,7/30/2025,4,830224.12
4760,666,298,6/11/2025,2,52137.52
4761,55,266,8/12/2024,2,346217.04
4762,552,119,8/8/2025,2,166982.1
4763,247,26,5/1/2024,5,50881.2
4764,622,279,6/17/2024,1,158329.53
4765,248,276,10/3/2024,5,517400
4766,86,174,2/4/2024,5,414928
4767,551,48,10/18/2023,3,26253.69
4768,268,171,3/16/2025,5,202566.05
4769,140,92,2/10/2025,1,204095.67
4770,438,252,12/28/2024,2,98764.82
4771,144,113,10/20/2023,1,13988.46
4772,531,76,2/25/2025,5,640613.35
4773,453,37,11/30/2023,4,605769.16
4774,739,280,6/30/2024,1,52823.32
4775,756,165,9/27/2023,4,119499.08
4776,169,142,10/3/2023,3,666148.56
4777,31,17,6/7/2025,1,231269.58
4778,799,14,2/12/2025,1,28573.45
4779,741,16,8/25/2024,1,145877.93
4780,331,85,7/9/2024,5,1007273.7
4781,84,43,4/3/2025,2,33742.86
4782,493,51,9/29/2023,4,506116.12
4783,552,191,1/9/2025,1,238794.74
4784,646,14,2/11/2024,2,57146.9
4785,362,161,1/6/2024,4,663158
4786,689,59,9/8/2023,5,64439.7
4787,662,149,11/11/2023,3,442885.08
4788,268,82,11/22/2024,1,65656.15
4789,559,76,9/4/2024,5,640613.35
4790,685,296,12/21/2024,5,256991.15
4791,489,148,12/25/2023,4,212767.84
4792,535,40,10/27/2024,2,370731.46
4793,180,148,11/2/2023,5,265959.8
4794,637,22,4/13/2025,3,429659.4
4795,389,241,10/11/2024,1,140257.64
4796,520,223,9/16/2023,4,321992.56
4797,27,23,7/9/2025,5,49238.4
4798,51,2,5/14/2024,3,729165.42
4799,252,194,12/28/2024,3,138377.76
4800,652,175,4/30/2024,1,3680.98
4801,371,265,5/12/2025,3,693391.59
4802,543,77,2/8/2025,4,562334.2
4803,387,289,8/10/2025,1,202172.04
4804,242,212,7/17/2024,2,362163
4805,276,262,8/19/2025,2,265651.8
4806,330,190,4/26/2025,1,82500.88
4807,375,159,2/3/2025,2,103541.96
4808,591,193,2/10/2025,1,93469.23
4809,566,21,7/17/2025,4,384277.4
4810,55,209,8/23/2023,2,131544.82
4811,247,211,11/4/2024,5,959992.1
4812,629,286,2/5/2024,4,571496.92
4813,633,182,12/19/2023,1,66399.19
4814,791,270,12/29/2024,2,252550.94
4815,129,34,7/9/2025,1,34029.19
4816,275,25,7/31/2024,1,152359.49
4817,402,130,3/23/2024,5,1187710.6
4818,128,285,3/6/2024,5,703944.55
4819,757,3,3/2/2024,3,95950.23
4820,641,133,11/15/2024,2,313716.78
4821,561,243,5/11/2025,4,716481.68
4822,255,265,4/25/2025,2,462261.06
4823,388,97,2/11/2024,5,1051196.75
4824,664,33,10/7/2023,4,972551.64
4825,275,125,3/24/2024,2,65573.58
4826,690,34,4/24/2024,2,68058.38
4827,714,205,12/12/2023,5,765169.65
4828,695,152,4/18/2025,2,385853.58
4829,535,293,8/18/2024,3,737673.99
4830,418,153,5/8/2024,2,25244.9
4831,22,125,5/9/2025,4,131147.16
4832,775,67,1/3/2025,3,600947.31
4833,740,271,10/1/2024,4,419827.4
4834,220,54,6/11/2024,3,335408.43
4835,797,129,2/1/2025,1,133678.76
4836,474,21,6/17/2025,4,384277.4
4837,299,200,2/11/2025,2,490803.02
4838,364,192,10/25/2024,3,659038.95
4839,44,96,9/13/2024,4,508300.24
4840,235,189,3/18/2025,3,498021.24
4841,557,96,7/1/2025,3,381225.18
4842,197,12,3/13/2024,1,196744.38
4843,482,194,8/28/2023,3,138377.76
4844,422,144,4/19/2025,3,270399.3
4845,526,295,6/18/2025,5,864017.1
4846,518,12,4/14/2025,2,393488.76
4847,749,56,5/20/2025,3,259170.39
4848,248,285,3/3/2025,5,703944.55
4849,532,92,5/21/2025,3,612287.01
4850,340,69,7/24/2025,4,713315
4851,625,32,5/13/2025,3,643888.74
4852,39,149,5/18/2024,1,147628.36
4853,299,123,3/11/2025,2,288563.18
4854,222,107,9/29/2024,3,221597.25
4855,199,270,1/4/2025,3,378826.41
4856,602,162,11/29/2024,1,155888.05
4857,405,114,9/16/2024,2,69545.26
4858,105,47,8/12/2024,1,209325.68
4859,729,233,7/4/2024,5,47200.35
4860,478,64,12/15/2023,5,27515.3
4861,50,102,12/4/2024,2,473514.76
4862,608,47,10/13/2023,2,418651.36
4863,505,111,9/12/2024,2,250738.2
4864,415,166,8/21/2025,2,392595.28
4865,41,209,5/14/2025,1,65772.41
4866,741,40,2/14/2024,1,185365.73
4867,769,259,5/31/2024,4,458473.12
4868,777,168,1/20/2024,4,778403
4869,98,237,11/15/2024,5,704009.9
4870,417,283,11/29/2023,5,631107.05
4871,9,6,8/23/2024,2,417219.96
4872,214,14,10/29/2023,1,28573.45
4873,601,55,7/30/2025,3,440779.86
4874,798,213,1/6/2024,1,244484.94
4875,563,66,3/10/2024,5,810096
4876,537,7,3/26/2024,2,160555
4877,705,194,6/30/2024,3,138377.76
4878,484,255,11/29/2023,3,538015.74
4879,747,146,3/3/2024,5,26358.1
4880,123,213,3/26/2025,1,244484.94
4881,636,110,2/1/2024,4,73073.32
4882,377,178,2/19/2024,2,474773.56
4883,60,40,7/17/2024,3,556097.19
4884,619,37,1/2/2024,1,151442.29
4885,539,295,11/17/2023,3,518410.26
4886,112,277,8/26/2024,3,225236.49
4887,232,119,4/17/2024,4,333964.2
4888,543,245,8/22/2023,3,3144.42
4889,28,72,2/26/2025,4,253494.72
4890,200,88,6/19/2024,2,328044.88
4891,221,259,6/21/2024,2,229236.56
4892,76,123,9/12/2023,4,577126.36
4893,282,172,5/28/2025,3,373021.5
4894,429,40,2/9/2024,1,185365.73
4895,262,19,12/20/2024,3,650805.24
4896,134,267,10/19/2023,5,913792.1
4897,418,22,6/3/2025,3,429659.4
4898,646,11,1/4/2025,3,344430.66
4899,244,253,12/11/2023,4,930355.84
4900,439,223,1/11/2025,1,80498.14
4901,532,50,3/28/2024,1,68857.39
4902,765,66,2/22/2024,4,648076.8
4903,800,10,3/12/2025,1,214227.73
4904,198,29,9/4/2023,5,1121546.6
4905,209,185,8/9/2025,4,361494.24
4906,408,46,1/28/2025,1,43847.47
4907,396,79,10/3/2023,4,685044.32
4908,75,165,2/24/2024,2,59749.54
4909,103,90,4/4/2024,2,202894.84
4910,261,175,1/23/2024,3,11042.94
4911,54,221,4/8/2025,5,1065209.25
4912,564,94,9/12/2024,4,686945.48
4913,586,56,4/20/2025,4,345560.52
4914,642,249,7/11/2025,4,897083.36
4915,782,288,1/14/2025,2,143678.06
4916,637,108,4/19/2024,5,589494.35
4917,271,149,10/13/2024,1,147628.36
4918,119,124,10/1/2023,3,367948.44
4919,568,3,10/18/2024,5,159917.05
4920,459,100,10/9/2024,3,544302.21
4921,306,122,2/27/2025,4,210963.6
4922,684,282,7/5/2024,5,1226716.05
4923,140,209,7/15/2024,1,65772.41
4924,218,120,2/28/2024,3,236090.43
4925,630,64,2/29/2024,1,5503.06
4926,105,190,8/23/2023,4,330003.52
4927,708,10,9/8/2023,5,1071138.65
4928,49,260,6/7/2024,3,717208.47
4929,579,298,7/26/2024,1,26068.76
4930,297,147,2/2/2024,5,909643.1
4931,187,9,6/29/2024,4,398560.28
4932,262,299,9/3/2023,2,432555.9
4933,413,294,9/17/2023,5,185169.4
4934,641,216,5/15/2024,5,603707.25
4935,587,193,3/11/2025,3,280407.69
4936,566,234,12/20/2024,1,542.34
4937,535,152,11/8/2023,2,385853.58
4938,549,188,10/10/2023,5,14566.25
4939,394,292,3/23/2024,2,100751.3
4940,151,170,2/7/2025,5,880037.35
4941,106,151,2/6/2025,1,94110.51
4942,791,257,7/23/2025,3,695079.96
4943,584,100,5/22/2024,2,362868.14
4944,195,56,6/26/2025,2,172780.26
4945,800,115,12/9/2024,3,257988.42
4946,800,73,9/3/2023,4,303540.8
4947,414,289,1/8/2024,5,1010860.2
4948,57,209,9/22/2023,5,328862.05
4949,717,12,10/22/2023,5,983721.9
4950,485,80,5/14/2025,4,65709.36
4951,656,61,7/11/2025,4,857396.96
4952,783,214,1/26/2025,1,130015.37
4953,658,227,8/6/2025,2,408734.54
4954,768,111,9/3/2024,3,376107.3
4955,576,117,8/11/2025,5,181172.15
4956,622,113,9/11/2023,3,41965.38
4957,687,186,11/7/2023,2,213571.6
4958,533,71,7/6/2025,5,1064853.75
4959,776,9,3/7/2025,3,298920.21
4960,4,177,7/4/2024,4,669683.88
4961,680,61,1/29/2024,2,428698.48
4962,712,290,11/9/2023,5,135321.9
4963,445,175,6/4/2025,1,3680.98
4964,563,76,7/28/2025,4,512490.68
4965,605,184,2/5/2025,5,1092990.2
4966,693,76,12/6/2024,4,512490.68
4967,677,137,3/19/2024,1,76875.72
4968,564,196,3/20/2025,5,341611.8
4969,388,177,3/30/2025,4,669683.88
4970,646,38,4/19/2025,2,94779.9
4971,16,288,11/11/2024,4,287356.12
4972,437,51,11/13/2023,2,253058.06
4973,785,98,8/25/2024,5,228467
4974,322,293,2/26/2024,3,737673.99
4975,769,62,9/22/2023,3,508754.88
4976,197,137,7/27/2024,4,307502.88
4977,555,77,2/25/2025,2,281167.1
4978,602,160,1/24/2024,5,378142.8
4979,279,21,7/4/2025,1,96069.35
4980,169,245,12/21/2023,2,2096.28
4981,2,4,2/15/2024,5,100264.75
4982,445,201,9/22/2024,4,105505.68
4983,65,29,1/24/2025,1,224309.32
4984,782,199,2/1/2025,5,143538.05
4985,207,39,11/22/2023,1,228401.48
4986,685,99,6/4/2024,5,589799.15
4987,343,14,9/21/2023,1,28573.45
4988,68,193,12/14/2023,5,467346.15
4989,58,143,9/6/2024,1,86011.84
4990,301,38,2/11/2025,3,142169.85
4991,56,233,1/14/2024,4,37760.28
4992,793,91,8/18/2024,5,729822.05
4993,201,299,9/3/2023,4,865111.8
4994,658,211,12/5/2024,2,383996.84
4995,52,189,11/17/2024,2,332014.16
4996,653,144,10/1/2023,3,270399.3
4997,18,254,4/13/2025,4,217158.32
4998,454,145,3/8/2024,4,166553.76
4999,167,30,6/23/2025,4,339190.36
5000,144,207,3/14/2025,4,114711.6
5001,688,67,5/2/2025,5,1001578.85
5002,141,177,7/25/2024,1,167420.97
5003,569,48,3/29/2024,4,35004.92
5004,743,243,6/30/2024,4,716481.68
5005,49,83,12/11/2024,5,237479.2
5006,717,35,4/8/2025,3,580862.13
5007,24,204,7/17/2025,5,765125.65
5008,691,274,4/11/2025,3,727913.01
5009,69,100,4/7/2025,2,362868.14
5010,208,233,1/18/2024,2,18880.14
5011,92,68,4/29/2024,3,190414.26
5012,367,88,12/16/2024,2,328044.88
5013,354,206,5/6/2024,1,121028.37
5014,479,279,6/15/2024,1,158329.53
5015,476,6,10/18/2024,2,417219.96
5016,169,53,11/16/2023,1,93430.46
5017,618,84,5/4/2024,1,191485.86
5018,389,58,12/21/2023,2,143249.62
5019,769,217,2/12/2025,2,75178.58
5020,526,163,12/2/2023,2,209994.06
5021,479,254,1/20/2024,5,271447.9
5022,588,177,11/11/2024,4,669683.88
5023,125,98,7/13/2025,2,91386.8
5024,459,39,12/8/2024,5,1142007.4
5025,304,158,4/22/2025,3,356585.67
5026,607,26,6/11/2025,2,20352.48
5027,593,166,7/11/2025,1,196297.64
5028,145,203,8/13/2025,3,509277.27
5029,523,23,6/29/2024,1,9847.68
5030,442,142,8/13/2025,3,666148.56
5031,55,122,1/2/2025,4,210963.6
5032,210,129,4/5/2024,1,133678.76
5033,408,241,1/21/2025,5,701288.2
5034,111,73,6/3/2025,4,303540.8
5035,759,256,5/26/2024,5,947043.8
5036,175,96,10/9/2024,1,127075.06
5037,15,83,9/9/2023,1,47495.84
5038,504,275,12/29/2024,2,402593.62
5039,105,100,3/7/2025,3,544302.21
5040,532,215,5/24/2024,2,48525.82
5041,587,280,2/6/2025,3,158469.96
5042,753,252,9/7/2024,5,246912.05
5043,449,120,11/12/2024,4,314787.24
5044,238,277,4/26/2024,2,150157.66
5045,118,264,10/3/2023,2,419569.24
5046,557,164,9/13/2024,4,512561.6
5047,30,174,6/30/2025,2,165971.2
5048,587,231,12/5/2024,1,245177.35
5049,505,279,2/15/2025,4,633318.12
5050,413,61,5/31/2024,4,857396.96
5051,490,32,10/10/2024,4,858518.32
5052,509,121,10/10/2024,4,6704.08
5053,531,76,3/13/2025,1,128122.67
5054,374,2,11/25/2023,4,972220.56
5055,554,74,5/18/2024,1,206165.55
5056,675,88,9/7/2024,2,328044.88
5057,230,179,11/30/2023,3,57673.59
5058,691,82,5/9/2024,1,65656.15
5059,403,188,5/17/2025,1,2913.25
5060,796,172,8/7/2025,5,621702.5
5061,459,54,3/21/2024,3,335408.43
